tracking_id,route_type,event_time,pickup_time,delivery_time,on_time,location_id,courier_id,status,delay_reason
l00431,last_mile,2025-08-03,2025-08-03 07:53:00,2025-08-05 18:53:00,0,NYC_Hub,Courier_C,picked_up,Traffic
l00432,last_mile,2025-07-28,2025-07-28 09:16:00,2025-07-28 21:16:00,1,CHI_Hub,Courier_C,picked_up,
l00433,last_mile,2025-07-06,2025-07-06 11:50:00,2025-07-07 16:50:00,1,CHI_Hub,Courier_A,delivered,
l00434,last_mile,2025-07-30,2025-07-30 11:47:00,2025-08-02 05:47:00,1,CHI_Hub,Courier_A,failed,
l00435,last_mile,2025-08-03,2025-08-03 08:12:00,2025-08-06 08:12:00,1,NYC_Hub,Courier_A,in_transit,
l00436,last_mile,2025-07-15,2025-07-15 11:12:00,2025-07-16 21:12:00,0,LA_Hub,Courier_B,in_transit,Traffic
l00437,last_mile,2025-07-19,2025-07-19 07:12:00,2025-07-19 19:12:00,1,NYC_Hub,Courier_B,picked_up,
l00438,last_mile,2025-08-05,2025-08-05 10:13:00,2025-08-06 09:13:00,1,DAL_Hub,Courier_C,delivered,
l00439,last_mile,2025-07-16,2025-07-16 11:22:00,2025-07-19 01:22:00,1,CHI_Hub,Courier_A,delivered,
l00440,last_mile,2025-08-01,2025-08-01 12:40:00,2025-08-03 15:40:00,0,SEA_Hub,Courier_B,delivered,
l00441,last_mile,2025-07-15,2025-07-15 06:56:00,2025-07-16 19:56:00,0,DAL_Hub,Courier_B,in_transit,Traffic
l00442,last_mile,2025-07-08,2025-07-08 07:29:00,2025-07-10 00:29:00,1,CHI_Hub,Courier_C,failed,
l00443,last_mile,2025-07-31,2025-07-31 12:51:00,2025-08-03 03:51:00,0,LA_Hub,Courier_A,delivered,Customer not available
l00444,last_mile,2025-08-02,2025-08-02 07:56:00,2025-08-04 12:56:00,1,SEA_Hub,Courier_B,delivered,
l00445,last_mile,2025-07-27,2025-07-27 09:51:00,2025-07-29 18:51:00,0,DAL_Hub,Courier_B,picked_up,Customer not available
l00446,last_mile,2025-08-01,2025-08-01 11:14:00,2025-08-03 07:14:00,1,CHI_Hub,Courier_B,failed,
l00447,last_mile,2025-08-06,2025-08-06 07:34:00,2025-08-07 10:34:00,1,SEA_Hub,Courier_C,delivered,
l00448,last_mile,2025-08-04,2025-08-04 06:46:00,2025-08-04 09:46:00,0,NYC_Hub,Courier_C,delivered,Customer not available
l00449,last_mile,2025-08-05,2025-08-05 06:41:00,2025-08-05 13:41:00,1,CHI_Hub,Courier_C,in_transit,
l00450,last_mile,2025-08-04,2025-08-04 09:55:00,2025-08-05 15:55:00,0,LA_Hub,Courier_B,delivered,Traffic
l00451,last_mile,2025-07-14,2025-07-14 10:46:00,2025-07-15 18:46:00,1,NYC_Hub,Courier_A,picked_up,
l00452,last_mile,2025-08-01,2025-08-01 06:10:00,2025-08-02 19:10:00,0,NYC_Hub,Courier_A,in_transit,
l00453,last_mile,2025-07-18,2025-07-18 11:07:00,2025-07-20 12:07:00,0,LA_Hub,Courier_C,delivered,
l00454,last_mile,2025-07-05,2025-07-05 06:32:00,2025-07-07 12:32:00,1,NYC_Hub,Courier_C,in_transit,
l00455,last_mile,2025-07-26,2025-07-26 07:53:00,2025-07-27 23:53:00,0,DAL_Hub,Courier_C,picked_up,Customer not available
l00456,last_mile,2025-07-18,2025-07-18 09:12:00,2025-07-18 22:12:00,0,SEA_Hub,Courier_B,failed,Customer not available
l00457,last_mile,2025-07-28,2025-07-28 06:14:00,2025-07-30 11:14:00,0,DAL_Hub,Courier_B,in_transit,Traffic
l00458,last_mile,2025-07-02,2025-07-02 09:46:00,2025-07-04 12:46:00,0,SEA_Hub,Courier_C,picked_up,Traffic
l00459,last_mile,2025-07-15,2025-07-15 10:01:00,2025-07-17 13:01:00,1,DAL_Hub,Courier_B,failed,
l00460,last_mile,2025-07-20,2025-07-20 08:09:00,2025-07-20 19:09:00,1,SEA_Hub,Courier_A,in_transit,
l00461,last_mile,2025-07-16,2025-07-16 06:09:00,2025-07-18 10:09:00,0,SEA_Hub,Courier_C,in_transit,
l00462,last_mile,2025-08-01,2025-08-01 08:26:00,2025-08-03 00:26:00,0,LA_Hub,Courier_A,delivered,Address issue
l00463,last_mile,2025-07-27,2025-07-27 12:00:00,2025-07-28 23:00:00,1,SEA_Hub,Courier_B,failed,
l00464,last_mile,2025-07-16,2025-07-16 08:29:00,2025-07-18 22:29:00,1,NYC_Hub,Courier_B,picked_up,
l00465,last_mile,2025-07-09,2025-07-09 12:00:00,2025-07-10 09:00:00,1,LA_Hub,Courier_A,failed,
l00466,last_mile,2025-07-03,2025-07-03 09:31:00,2025-07-04 07:31:00,0,LA_Hub,Courier_C,failed,Traffic
l00467,last_mile,2025-07-01,2025-07-01 08:07:00,2025-07-03 16:07:00,0,CHI_Hub,Courier_C,delivered,Address issue
l00468,last_mile,2025-07-24,2025-07-24 10:41:00,2025-07-25 08:41:00,1,CHI_Hub,Courier_C,in_transit,
l00469,last_mile,2025-08-03,2025-08-03 10:16:00,2025-08-05 23:16:00,0,LA_Hub,Courier_B,in_transit,Weather
l00470,last_mile,2025-08-03,2025-08-03 11:53:00,2025-08-06 00:53:00,1,CHI_Hub,Courier_B,in_transit,
l00471,last_mile,2025-07-31,2025-07-31 06:00:00,2025-08-01 22:00:00,1,LA_Hub,Courier_C,picked_up,
l00472,last_mile,2025-07-22,2025-07-22 06:03:00,2025-07-24 18:03:00,1,NYC_Hub,Courier_B,in_transit,
l00473,last_mile,2025-07-01,2025-07-01 07:17:00,2025-07-02 20:17:00,0,SEA_Hub,Courier_C,delivered,Customer not available
l00474,last_mile,2025-07-26,2025-07-26 08:35:00,2025-07-29 06:35:00,1,NYC_Hub,Courier_C,in_transit,
l00475,last_mile,2025-07-14,2025-07-14 08:11:00,2025-07-15 18:11:00,1,LA_Hub,Courier_C,failed,
l00476,last_mile,2025-08-06,2025-08-06 12:54:00,2025-08-08 00:54:00,0,LA_Hub,Courier_A,picked_up,Weather
l00477,last_mile,2025-07-14,2025-07-14 06:59:00,2025-07-15 01:59:00,1,LA_Hub,Courier_B,picked_up,
l00478,last_mile,2025-07-05,2025-07-05 06:08:00,2025-07-08 00:08:00,0,DAL_Hub,Courier_C,failed,Customer not available
l00479,last_mile,2025-07-20,2025-07-20 10:48:00,2025-07-21 02:48:00,1,SEA_Hub,Courier_B,failed,
l00480,last_mile,2025-07-31,2025-07-31 08:19:00,2025-08-03 03:19:00,0,SEA_Hub,Courier_A,in_transit,Weather
l00481,last_mile,2025-07-18,2025-07-18 11:09:00,2025-07-20 19:09:00,0,DAL_Hub,Courier_C,delivered,
l00482,last_mile,2025-08-05,2025-08-05 09:41:00,2025-08-07 06:41:00,1,NYC_Hub,Courier_B,failed,
l00483,last_mile,2025-07-28,2025-07-28 07:39:00,2025-07-31 07:39:00,1,DAL_Hub,Courier_B,in_transit,
l00484,last_mile,2025-07-13,2025-07-13 09:23:00,2025-07-16 05:23:00,1,NYC_Hub,Courier_C,delivered,
l00485,last_mile,2025-07-07,2025-07-07 08:58:00,2025-07-08 17:58:00,1,SEA_Hub,Courier_B,picked_up,
l00486,last_mile,2025-07-31,2025-07-31 09:02:00,2025-08-01 18:02:00,0,NYC_Hub,Courier_C,picked_up,Traffic
l00487,last_mile,2025-07-30,2025-07-30 09:11:00,2025-08-01 22:11:00,1,NYC_Hub,Courier_B,picked_up,
l00488,last_mile,2025-07-12,2025-07-12 12:54:00,2025-07-13 05:54:00,1,DAL_Hub,Courier_A,picked_up,
l00489,last_mile,2025-07-04,2025-07-04 08:06:00,2025-07-07 06:06:00,0,LA_Hub,Courier_C,picked_up,Customer not available
l00490,last_mile,2025-07-21,2025-07-21 11:10:00,2025-07-23 10:10:00,1,DAL_Hub,Courier_B,picked_up,
l00491,last_mile,2025-07-13,2025-07-13 12:48:00,2025-07-16 05:48:00,1,CHI_Hub,Courier_A,in_transit,
l00492,last_mile,2025-07-03,2025-07-03 08:38:00,2025-07-04 10:38:00,0,LA_Hub,Courier_C,picked_up,Customer not available
l00493,last_mile,2025-07-18,2025-07-18 10:22:00,2025-07-19 02:22:00,0,DAL_Hub,Courier_C,picked_up,Address issue
l00494,last_mile,2025-07-30,2025-07-30 06:07:00,2025-07-30 18:07:00,1,NYC_Hub,Courier_A,delivered,
l00495,last_mile,2025-07-11,2025-07-11 12:00:00,2025-07-12 16:00:00,0,DAL_Hub,Courier_A,in_transit,Customer not available
l00496,last_mile,2025-07-13,2025-07-13 11:48:00,2025-07-14 04:48:00,0,NYC_Hub,Courier_B,delivered,Weather
l00497,last_mile,2025-07-18,2025-07-18 07:36:00,2025-07-20 00:36:00,0,LA_Hub,Courier_A,delivered,Weather
l00498,last_mile,2025-07-12,2025-07-12 08:16:00,2025-07-14 17:16:00,0,NYC_Hub,Courier_B,delivered,Address issue
l00499,last_mile,2025-07-24,2025-07-24 08:49:00,2025-07-27 03:49:00,0,LA_Hub,Courier_A,failed,Weather
l00500,last_mile,2025-08-04,2025-08-04 10:13:00,2025-08-06 18:13:00,0,CHI_Hub,Courier_A,delivered,Address issue
l00501,last_mile,2025-08-05,2025-08-05 12:47:00,2025-08-06 23:47:00,1,SEA_Hub,Courier_A,delivered,
l00502,last_mile,2025-07-30,2025-07-30 08:02:00,2025-07-30 23:02:00,1,DAL_Hub,Courier_A,failed,
l00503,last_mile,2025-07-24,2025-07-24 10:24:00,2025-07-24 15:24:00,0,NYC_Hub,Courier_C,delivered,
l00504,last_mile,2025-07-11,2025-07-11 09:30:00,2025-07-13 04:30:00,0,NYC_Hub,Courier_A,delivered,Customer not available
l00505,last_mile,2025-07-11,2025-07-11 09:34:00,2025-07-12 09:34:00,1,DAL_Hub,Courier_C,failed,
l00506,last_mile,2025-07-26,2025-07-26 09:53:00,2025-07-27 17:53:00,0,CHI_Hub,Courier_C,delivered,Traffic
l00507,last_mile,2025-07-26,2025-07-26 08:02:00,2025-07-27 14:02:00,1,DAL_Hub,Courier_B,delivered,
l00508,last_mile,2025-07-02,2025-07-02 07:32:00,2025-07-03 05:32:00,0,SEA_Hub,Courier_C,in_transit,Address issue
l00509,last_mile,2025-07-09,2025-07-09 07:42:00,2025-07-11 02:42:00,1,NYC_Hub,Courier_B,in_transit,
l00510,last_mile,2025-07-30,2025-07-30 09:10:00,2025-08-01 20:10:00,1,LA_Hub,Courier_A,in_transit,
l00511,last_mile,2025-07-20,2025-07-20 06:11:00,2025-07-21 13:11:00,1,DAL_Hub,Courier_A,in_transit,
l00512,last_mile,2025-08-05,2025-08-05 12:49:00,2025-08-07 12:49:00,1,DAL_Hub,Courier_A,delivered,
l00513,last_mile,2025-07-31,2025-07-31 10:43:00,2025-08-02 13:43:00,1,DAL_Hub,Courier_C,failed,
l00514,last_mile,2025-07-16,2025-07-16 12:58:00,2025-07-17 01:58:00,0,LA_Hub,Courier_B,in_transit,Traffic
l00515,last_mile,2025-07-21,2025-07-21 08:52:00,2025-07-23 15:52:00,0,SEA_Hub,Courier_A,delivered,Traffic
l00516,last_mile,2025-07-02,2025-07-02 07:56:00,2025-07-03 06:56:00,1,CHI_Hub,Courier_B,delivered,
l00517,last_mile,2025-07-26,2025-07-26 06:41:00,2025-07-27 12:41:00,1,DAL_Hub,Courier_A,picked_up,
l00518,last_mile,2025-07-20,2025-07-20 09:05:00,2025-07-22 05:05:00,0,LA_Hub,Courier_B,in_transit,Customer not available
l00519,last_mile,2025-07-20,2025-07-20 09:43:00,2025-07-22 23:43:00,1,CHI_Hub,Courier_B,in_transit,
l00520,last_mile,2025-07-26,2025-07-26 11:33:00,2025-07-27 01:33:00,0,NYC_Hub,Courier_B,picked_up,Traffic
l00521,last_mile,2025-07-01,2025-07-01 07:20:00,2025-07-02 00:20:00,0,DAL_Hub,Courier_A,failed,Traffic
l00522,last_mile,2025-07-28,2025-07-28 12:03:00,2025-07-30 03:03:00,0,CHI_Hub,Courier_C,picked_up,Address issue
l00523,last_mile,2025-07-29,2025-07-29 10:23:00,2025-07-31 23:23:00,0,SEA_Hub,Courier_B,picked_up,Weather
l00524,last_mile,2025-07-28,2025-07-28 10:48:00,2025-07-30 12:48:00,1,LA_Hub,Courier_A,delivered,
l00525,last_mile,2025-07-13,2025-07-13 10:52:00,2025-07-15 21:52:00,0,NYC_Hub,Courier_B,delivered,
l00526,last_mile,2025-07-08,2025-07-08 12:31:00,2025-07-10 23:31:00,0,NYC_Hub,Courier_C,delivered,Customer not available
l00527,last_mile,2025-07-28,2025-07-28 08:43:00,2025-07-29 22:43:00,1,SEA_Hub,Courier_B,in_transit,
l00528,last_mile,2025-07-23,2025-07-23 09:01:00,2025-07-25 19:01:00,0,CHI_Hub,Courier_C,picked_up,Address issue
l00529,last_mile,2025-07-08,2025-07-08 08:46:00,2025-07-08 13:46:00,0,LA_Hub,Courier_A,picked_up,Address issue
l00530,last_mile,2025-07-07,2025-07-07 07:46:00,2025-07-08 02:46:00,0,DAL_Hub,Courier_B,delivered,Traffic
l00531,last_mile,2025-07-16,2025-07-16 12:57:00,2025-07-19 08:57:00,0,NYC_Hub,Courier_A,delivered,Customer not available
l00532,last_mile,2025-07-03,2025-07-03 07:38:00,2025-07-03 20:38:00,0,SEA_Hub,Courier_C,picked_up,Customer not available
l00533,last_mile,2025-07-20,2025-07-20 09:25:00,2025-07-20 12:25:00,1,CHI_Hub,Courier_C,picked_up,
l00534,last_mile,2025-07-08,2025-07-08 12:12:00,2025-07-09 22:12:00,0,SEA_Hub,Courier_C,in_transit,
l00535,last_mile,2025-07-24,2025-07-24 10:30:00,2025-07-25 14:30:00,0,CHI_Hub,Courier_C,in_transit,Customer not available
l00536,last_mile,2025-08-02,2025-08-02 11:02:00,2025-08-04 15:02:00,1,CHI_Hub,Courier_B,picked_up,
l00537,last_mile,2025-07-14,2025-07-14 06:50:00,2025-07-16 12:50:00,1,CHI_Hub,Courier_B,failed,
l00538,last_mile,2025-07-07,2025-07-07 07:14:00,2025-07-07 10:14:00,0,LA_Hub,Courier_A,delivered,Address issue
l00539,last_mile,2025-07-30,2025-07-30 10:26:00,2025-08-01 05:26:00,0,DAL_Hub,Courier_C,picked_up,Customer not available
l00540,last_mile,2025-07-22,2025-07-22 08:22:00,2025-07-24 17:22:00,1,DAL_Hub,Courier_C,failed,
l00541,last_mile,2025-08-04,2025-08-04 11:10:00,2025-08-06 13:10:00,0,DAL_Hub,Courier_A,picked_up,Traffic
l00542,last_mile,2025-08-05,2025-08-05 08:05:00,2025-08-06 11:05:00,0,CHI_Hub,Courier_B,delivered,Traffic
l00543,last_mile,2025-07-30,2025-07-30 06:09:00,2025-07-31 04:09:00,0,SEA_Hub,Courier_B,failed,
l00544,last_mile,2025-07-19,2025-07-19 10:47:00,2025-07-22 01:47:00,1,DAL_Hub,Courier_C,in_transit,
l00545,last_mile,2025-07-08,2025-07-08 06:25:00,2025-07-09 10:25:00,1,NYC_Hub,Courier_C,delivered,
l00546,last_mile,2025-07-11,2025-07-11 12:49:00,2025-07-13 16:49:00,0,CHI_Hub,Courier_A,failed,Address issue
l00547,last_mile,2025-07-18,2025-07-18 08:49:00,2025-07-20 07:49:00,1,CHI_Hub,Courier_C,failed,
l00548,last_mile,2025-07-26,2025-07-26 09:48:00,2025-07-28 21:48:00,0,DAL_Hub,Courier_A,in_transit,Traffic
l00549,last_mile,2025-07-19,2025-07-19 06:34:00,2025-07-21 01:34:00,0,LA_Hub,Courier_C,picked_up,Traffic
l00550,last_mile,2025-07-27,2025-07-27 09:26:00,2025-07-28 10:26:00,1,SEA_Hub,Courier_A,in_transit,
l00551,last_mile,2025-08-06,2025-08-06 11:26:00,2025-08-06 14:26:00,0,SEA_Hub,Courier_A,in_transit,Address issue
l00552,last_mile,2025-07-31,2025-07-31 11:05:00,2025-08-02 11:05:00,1,SEA_Hub,Courier_C,failed,
l00553,last_mile,2025-07-11,2025-07-11 09:23:00,2025-07-12 16:23:00,1,DAL_Hub,Courier_C,in_transit,
l00554,last_mile,2025-07-09,2025-07-09 08:04:00,2025-07-09 12:04:00,1,SEA_Hub,Courier_B,failed,
l00555,last_mile,2025-07-29,2025-07-29 07:50:00,2025-07-30 06:50:00,0,SEA_Hub,Courier_C,picked_up,Address issue
l00556,last_mile,2025-07-22,2025-07-22 12:58:00,2025-07-23 09:58:00,1,DAL_Hub,Courier_C,picked_up,
l00557,last_mile,2025-07-03,2025-07-03 11:43:00,2025-07-05 16:43:00,0,DAL_Hub,Courier_A,failed,Customer not available
l00558,last_mile,2025-08-04,2025-08-04 06:45:00,2025-08-07 03:45:00,1,DAL_Hub,Courier_B,picked_up,
l00559,last_mile,2025-07-26,2025-07-26 12:52:00,2025-07-26 18:52:00,0,DAL_Hub,Courier_C,failed,Traffic
l00560,last_mile,2025-07-08,2025-07-08 06:09:00,2025-07-09 16:09:00,1,LA_Hub,Courier_B,failed,
l00561,last_mile,2025-07-10,2025-07-10 07:50:00,2025-07-12 21:50:00,1,CHI_Hub,Courier_A,delivered,
l00562,last_mile,2025-07-30,2025-07-30 11:31:00,2025-07-31 19:31:00,0,CHI_Hub,Courier_B,failed,Customer not available
l00563,last_mile,2025-07-29,2025-07-29 11:16:00,2025-07-30 23:16:00,1,LA_Hub,Courier_A,delivered,
l00564,last_mile,2025-07-15,2025-07-15 08:36:00,2025-07-17 07:36:00,0,CHI_Hub,Courier_C,in_transit,Address issue
l00565,last_mile,2025-07-20,2025-07-20 09:45:00,2025-07-22 18:45:00,0,LA_Hub,Courier_C,in_transit,Weather
l00566,last_mile,2025-07-19,2025-07-19 12:24:00,2025-07-20 21:24:00,1,NYC_Hub,Courier_A,delivered,
l00567,last_mile,2025-07-01,2025-07-01 08:23:00,2025-07-04 02:23:00,0,DAL_Hub,Courier_C,in_transit,Customer not available
l00568,last_mile,2025-07-10,2025-07-10 10:54:00,2025-07-13 03:54:00,0,SEA_Hub,Courier_B,failed,Traffic
l00569,last_mile,2025-07-11,2025-07-11 12:33:00,2025-07-14 02:33:00,1,DAL_Hub,Courier_B,picked_up,
l00570,last_mile,2025-07-22,2025-07-22 07:19:00,2025-07-23 10:19:00,1,LA_Hub,Courier_B,picked_up,
l00571,last_mile,2025-07-23,2025-07-23 09:29:00,2025-07-23 11:29:00,1,LA_Hub,Courier_B,picked_up,
l00572,last_mile,2025-07-07,2025-07-07 08:32:00,2025-07-07 17:32:00,0,SEA_Hub,Courier_C,picked_up,
l00573,last_mile,2025-07-29,2025-07-29 10:33:00,2025-07-30 18:33:00,1,CHI_Hub,Courier_C,in_transit,
l00574,last_mile,2025-07-15,2025-07-15 11:45:00,2025-07-17 22:45:00,1,NYC_Hub,Courier_C,delivered,
l00575,last_mile,2025-07-06,2025-07-06 11:12:00,2025-07-06 20:12:00,1,SEA_Hub,Courier_B,picked_up,
l00576,last_mile,2025-07-15,2025-07-15 07:37:00,2025-07-17 21:37:00,0,NYC_Hub,Courier_C,picked_up,Customer not available
l00577,last_mile,2025-07-05,2025-07-05 07:30:00,2025-07-05 22:30:00,0,NYC_Hub,Courier_B,in_transit,
l00578,last_mile,2025-08-04,2025-08-04 10:13:00,2025-08-07 01:13:00,0,SEA_Hub,Courier_A,failed,
l00579,last_mile,2025-07-29,2025-07-29 12:41:00,2025-07-30 13:41:00,0,NYC_Hub,Courier_B,failed,Address issue
l00580,last_mile,2025-07-18,2025-07-18 09:40:00,2025-07-19 08:40:00,0,SEA_Hub,Courier_B,delivered,Customer not available
l00581,last_mile,2025-07-17,2025-07-17 12:34:00,2025-07-18 20:34:00,0,CHI_Hub,Courier_C,delivered,Traffic
l00582,last_mile,2025-07-08,2025-07-08 12:11:00,2025-07-11 03:11:00,1,CHI_Hub,Courier_C,failed,
l00583,last_mile,2025-07-11,2025-07-11 07:04:00,2025-07-13 15:04:00,0,NYC_Hub,Courier_B,delivered,Address issue
l00584,last_mile,2025-07-12,2025-07-12 07:49:00,2025-07-12 21:49:00,1,LA_Hub,Courier_B,delivered,
l00585,last_mile,2025-08-03,2025-08-03 09:06:00,2025-08-05 00:06:00,1,SEA_Hub,Courier_C,in_transit,
l00586,last_mile,2025-07-11,2025-07-11 07:49:00,2025-07-13 10:49:00,1,LA_Hub,Courier_C,in_transit,
l00587,last_mile,2025-08-03,2025-08-03 09:41:00,2025-08-05 15:41:00,0,LA_Hub,Courier_B,failed,Customer not available
l00588,last_mile,2025-07-24,2025-07-24 07:19:00,2025-07-26 02:19:00,0,CHI_Hub,Courier_B,delivered,Traffic
l00589,last_mile,2025-08-06,2025-08-06 09:48:00,2025-08-08 15:48:00,1,DAL_Hub,Courier_A,failed,
l00590,last_mile,2025-07-09,2025-07-09 09:49:00,2025-07-10 21:49:00,1,LA_Hub,Courier_A,delivered,
l00591,last_mile,2025-07-24,2025-07-24 06:20:00,2025-07-26 13:20:00,0,CHI_Hub,Courier_C,in_transit,Weather
l00592,last_mile,2025-08-02,2025-08-02 09:54:00,2025-08-03 21:54:00,1,NYC_Hub,Courier_A,in_transit,
l00593,last_mile,2025-07-31,2025-07-31 11:37:00,2025-08-03 00:37:00,1,DAL_Hub,Courier_C,failed,
l00594,last_mile,2025-07-18,2025-07-18 10:37:00,2025-07-20 11:37:00,1,NYC_Hub,Courier_A,delivered,
l00595,last_mile,2025-08-04,2025-08-04 08:28:00,2025-08-05 21:28:00,1,DAL_Hub,Courier_A,picked_up,
l00596,last_mile,2025-07-27,2025-07-27 12:09:00,2025-07-28 08:09:00,0,SEA_Hub,Courier_A,picked_up,Traffic
l00597,last_mile,2025-07-16,2025-07-16 08:36:00,2025-07-19 06:36:00,0,SEA_Hub,Courier_C,delivered,
l00598,last_mile,2025-07-09,2025-07-09 12:49:00,2025-07-09 21:49:00,0,CHI_Hub,Courier_B,in_transit,Weather
l00599,last_mile,2025-07-21,2025-07-21 09:14:00,2025-07-23 20:14:00,0,CHI_Hub,Courier_A,delivered,Customer not available
l00600,last_mile,2025-07-02,2025-07-02 07:07:00,2025-07-04 12:07:00,0,DAL_Hub,Courier_B,picked_up,Address issue
l00601,last_mile,2025-07-04,2025-07-04 10:23:00,2025-07-04 13:23:00,0,NYC_Hub,Courier_C,delivered,Address issue
l00602,last_mile,2025-08-01,2025-08-01 08:36:00,2025-08-03 03:36:00,1,NYC_Hub,Courier_C,picked_up,
l00603,last_mile,2025-08-04,2025-08-04 07:51:00,2025-08-07 01:51:00,1,SEA_Hub,Courier_B,in_transit,
l00604,last_mile,2025-07-28,2025-07-28 12:17:00,2025-07-31 00:17:00,0,LA_Hub,Courier_C,delivered,
l00605,last_mile,2025-07-12,2025-07-12 11:36:00,2025-07-14 07:36:00,0,SEA_Hub,Courier_C,failed,
l00606,last_mile,2025-07-26,2025-07-26 10:18:00,2025-07-26 11:18:00,0,NYC_Hub,Courier_A,in_transit,Customer not available
l00607,last_mile,2025-07-28,2025-07-28 07:16:00,2025-07-29 12:16:00,0,SEA_Hub,Courier_B,in_transit,Address issue
l00608,last_mile,2025-07-23,2025-07-23 11:55:00,2025-07-24 07:55:00,1,LA_Hub,Courier_A,delivered,
l00609,last_mile,2025-07-07,2025-07-07 06:34:00,2025-07-07 12:34:00,1,SEA_Hub,Courier_B,picked_up,
l00610,last_mile,2025-07-21,2025-07-21 07:42:00,2025-07-22 10:42:00,1,CHI_Hub,Courier_A,failed,
l00611,last_mile,2025-07-15,2025-07-15 07:49:00,2025-07-17 05:49:00,1,LA_Hub,Courier_B,picked_up,
l00612,last_mile,2025-07-02,2025-07-02 09:55:00,2025-07-03 12:55:00,0,NYC_Hub,Courier_B,failed,Traffic
l00613,last_mile,2025-07-13,2025-07-13 07:49:00,2025-07-15 08:49:00,1,NYC_Hub,Courier_A,picked_up,
l00614,last_mile,2025-07-14,2025-07-14 06:31:00,2025-07-16 04:31:00,0,DAL_Hub,Courier_A,in_transit,
l00615,last_mile,2025-08-02,2025-08-02 08:30:00,2025-08-03 17:30:00,1,DAL_Hub,Courier_A,picked_up,
l00616,last_mile,2025-07-27,2025-07-27 09:54:00,2025-07-27 22:54:00,0,CHI_Hub,Courier_B,picked_up,Traffic
l00617,last_mile,2025-07-20,2025-07-20 07:44:00,2025-07-20 18:44:00,0,DAL_Hub,Courier_A,delivered,Customer not available
l00618,last_mile,2025-07-03,2025-07-03 07:54:00,2025-07-04 15:54:00,1,SEA_Hub,Courier_A,in_transit,
l00619,last_mile,2025-07-09,2025-07-09 11:30:00,2025-07-09 16:30:00,1,SEA_Hub,Courier_A,delivered,
l00620,last_mile,2025-07-27,2025-07-27 12:10:00,2025-07-29 18:10:00,1,LA_Hub,Courier_C,in_transit,
l00621,last_mile,2025-07-24,2025-07-24 06:50:00,2025-07-25 03:50:00,1,DAL_Hub,Courier_A,delivered,
l00622,last_mile,2025-07-24,2025-07-24 12:16:00,2025-07-26 06:16:00,1,NYC_Hub,Courier_B,picked_up,
l00623,last_mile,2025-07-03,2025-07-03 11:55:00,2025-07-04 06:55:00,0,NYC_Hub,Courier_C,failed,Address issue
l00624,last_mile,2025-08-03,2025-08-03 07:10:00,2025-08-03 20:10:00,1,CHI_Hub,Courier_A,picked_up,
l00625,last_mile,2025-07-05,2025-07-05 06:30:00,2025-07-07 18:30:00,0,SEA_Hub,Courier_B,in_transit,Address issue
l00626,last_mile,2025-07-01,2025-07-01 08:30:00,2025-07-03 21:30:00,0,LA_Hub,Courier_B,delivered,Address issue
l00627,last_mile,2025-07-07,2025-07-07 09:31:00,2025-07-08 11:31:00,1,LA_Hub,Courier_C,in_transit,
l00628,last_mile,2025-07-15,2025-07-15 11:05:00,2025-07-16 00:05:00,0,CHI_Hub,Courier_C,picked_up,Weather
l00629,last_mile,2025-07-15,2025-07-15 08:11:00,2025-07-16 23:11:00,0,DAL_Hub,Courier_C,delivered,Weather
l00630,last_mile,2025-07-21,2025-07-21 09:23:00,2025-07-22 04:23:00,1,DAL_Hub,Courier_C,picked_up,
l00631,last_mile,2025-07-12,2025-07-12 06:09:00,2025-07-12 11:09:00,1,LA_Hub,Courier_B,delivered,
l00632,last_mile,2025-08-06,2025-08-06 09:30:00,2025-08-08 06:30:00,1,SEA_Hub,Courier_B,failed,
l00633,last_mile,2025-07-30,2025-07-30 10:16:00,2025-08-02 08:16:00,0,NYC_Hub,Courier_C,delivered,Address issue
l00634,last_mile,2025-07-22,2025-07-22 08:57:00,2025-07-23 08:57:00,0,CHI_Hub,Courier_B,failed,
l00635,last_mile,2025-07-22,2025-07-22 12:33:00,2025-07-23 22:33:00,1,CHI_Hub,Courier_B,picked_up,
l00636,last_mile,2025-07-07,2025-07-07 07:29:00,2025-07-07 22:29:00,1,SEA_Hub,Courier_C,delivered,
l00637,last_mile,2025-07-23,2025-07-23 08:28:00,2025-07-25 16:28:00,1,SEA_Hub,Courier_A,failed,
l00638,last_mile,2025-07-10,2025-07-10 12:43:00,2025-07-11 17:43:00,1,LA_Hub,Courier_C,delivered,
l00639,last_mile,2025-08-06,2025-08-06 12:33:00,2025-08-09 08:33:00,1,SEA_Hub,Courier_B,in_transit,
l00640,last_mile,2025-07-24,2025-07-24 07:06:00,2025-07-25 05:06:00,1,LA_Hub,Courier_C,failed,
l00641,last_mile,2025-07-18,2025-07-18 06:25:00,2025-07-19 20:25:00,0,SEA_Hub,Courier_B,failed,Traffic
l00642,last_mile,2025-07-21,2025-07-21 07:46:00,2025-07-22 22:46:00,1,NYC_Hub,Courier_B,delivered,
l00643,last_mile,2025-07-05,2025-07-05 06:48:00,2025-07-07 11:48:00,1,LA_Hub,Courier_B,in_transit,
l00644,last_mile,2025-07-26,2025-07-26 12:10:00,2025-07-28 18:10:00,0,SEA_Hub,Courier_A,in_transit,Customer not available
l00645,last_mile,2025-07-05,2025-07-05 07:17:00,2025-07-06 01:17:00,0,NYC_Hub,Courier_C,in_transit,Weather
